=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.14 11:22:39 =~=~=~=~=~=~=~=~=~=~=~=
20.70,32591
21.00,23.62,22.31,468816
21.00,23.62,22.31,469556
21.00,23.62,22.31,470295
20.75,23.62,22.19,471034
20.75,23.62,22.19,471774
20.50,23.62,22.06,472513
20.50,23.62,22.06,473253
20.25,23.56,21.91,473993
20.00,23.62,21.81,474732
19.75,23.56,21.66,475471
20.00,23.62,21.81,476211
20.00,23.62,21.81,476950
19.50,23.62,21.56,477689
19.50,23.62,21.56,478429
20.00,23.62,21.81,479168
19.75,23.62,21.69,479907
19.75,23.56,21.66,480648
19.75,23.62,21.69,481387
20.25,23.62,21.94,482126
20.25,23.62,21.94,482866
20.25,23.62,21.94,483605
20.00,23.62,21.81,484344
20.00,23.56,21.78,485084
20.25,23.62,21.94,485823
20.00,23.62,21.81,486562
20.00,23.62,21.81,487302
20.25,23.62,21.94,488042
20.25,23.56,21.91,488781
20.50,23.62,22.06,489521
20.50,23.62,22.06,490260
20.25,23.62,21.94,490999
20.00,23.62,21.81,491739
20.00,23.62,21.81,492478
20.00,23.62,21.81,493217
19.75,23.62,21.69,493957
20.00,23.56,21.78,494696
20.00,23.62,21.81,495435
20.00,23.56,21.78,496175
20.00,23.62,21.81,496914
20.25,23.62,21.94,497653
20.25,23.62,21.94,498393
20.25,23.62,21.94,499132
20.00,23.62,21.81,499871
19.75,23.62,21.69,500612
20.00,23.62,21.81,501351
20.00,23.62,21.81,502090
20.00,23.62,21.81,502830
20.00,23.62,21.81,503569
20.00,23.62,21.81,504308
20.50,23.62,22.06,505048
20.25,23.62,21.94,505787
20.50,23.62,22.06,506526
20.25,23.62,21.94,507266
20.00,23.62,21.81,508005
20.00,23.62,21.81,508744
20.00,23.62,21.81,509484
20.00,23.62,21.81,510223
19.75,23.62,21.69,510962
19.75,23.62,21.69,511702
19.75,23.62,21.69,512442
19.75,23.62,21.69,513181
19.50,23.62,21.56,513921
19.75,23.62,21.69,514660
19.75,23.62,21.69,515399
19.75,23.62,21.69,516139
19.75,23.62,21.69,516878
19.75,23.62,21.69,517617
19.75,23.62,21.69,518356
19.75,23.62,21.69,519096
20.25,23.69,21.97,519835
20.25,23.62,21.94,520574
20.75,23.69,22.22,521314
20.75,23.69,22.22,522053
20.75,23.75,22.25,522793
20.75,23.69,22.22,523533
20.50,23.69,22.09,524272
20.50,23.69,22.09,525011
20.25,23.75,22.00,525751
20.50,23.75,22.12,526490
20.50,23.75,22.12,527229
20.50,23.75,22.12,527969
20.50,23.75,22.12,528708
20.25,23.75,22.00,529447
20.25,23.75,22.00,530187
20.25,23.75,22.00,530926
20.25,23.75,22.00,531665
20.25,23.75,22.00,532405
20.25,23.75,22.00,533144
20.25,23.75,22.00,533883
20.25,23.75,22.00,534623
20.25,23.75,22.00,535362
20.25,23.75,22.00,536102
20.25,23.75,22.00,536842
20.25,23.75,22.00,537581
2
